Member_PortId,MemberNumber,PortfolioNumber,Description,ExSourceCode,ExPortfolioName,EqCompId,EqCompTyp,MemberStatId,Compliancedate,DataContent,MISReport,OnlineSuppressed,Deleted,CLoadId,ULoadId,ReviewThresholdCount,ReviewThresholdPC,UProcId,Enabled,APACSupplier,TPDValidationSettingId
615,4298,02,Associates,116,"Associates                    ",NULL,NULL,NULL,NULL,M,1,0,0,330779,408675,NULL,NULL,408675,1,0,1
616,5814,11,Governor & Company of the Bank of Ireland,487,"Bristol & West Plc            ",NULL,NULL,NULL,NULL,M,1,0,0,330790,330790,NULL,NULL,NULL,1,0,1
617,4299,01,Future Mortgages,280,"Future Mortgages              ",NULL,NULL,NULL,NULL,M,1,0,0,333624,333624,NULL,NULL,701702,1,0,1
618,5197,13,GE Capital Bank Ltd (Debenhams) old PK=137,033,"GE CAPITAL DEBENHAMS          ",NULL,NULL,NULL,NULL,M,1,0,1,333628,333628,NULL,NULL,333628,1,1,1
619,5197,27,GE Capital Bank Ltd (House Of Fraser) old PK=138,042,"GE CAPITAL HOUSE OF FRASER    ",NULL,NULL,NULL,NULL,M,1,0,1,333628,333628,NULL,NULL,333628,1,1,1
620,5197,34,GE Money (Harrods) old PK=139,075,"GE CAPITAL HARRODS            ",NULL,NULL,NULL,NULL,M,1,0,1,333628,333628,NULL,NULL,333628,1,1,1
621,5197,82,GE CAPITAL BANK LTD (ASDA) old PK=284,146,GE CONSUMER CREDIT SERV (ASDA),NULL,NULL,NULL,NULL,M,1,0,1,333628,333628,NULL,NULL,333628,1,1,1
622,5197,92,GE Capital (Harvey Nichols) old PK=574,601,"GE CAPITAL HNI                ",NULL,NULL,NULL,NULL,M,1,0,1,333628,333628,NULL,NULL,333628,1,1,1
623,1844,01,Barton Bridging,287,"Barton Bridging               ",NULL,NULL,NULL,NULL,M,1,0,0,340243,340243,NULL,NULL,386758,1,0,1
624,3430,02,Fredrickson International Limited-CallMonitor Dumm,124,"FREDRICKSON INTERNATIONAL LTD ",NULL,NULL,NULL,NULL,M,1,0,0,347255,347255,NULL,NULL,NULL,1,0,1
625,2546,58,CL Finance-CallMonitor Dummy Portfolio,087,"CLFINANCE                     ",NULL,NULL,NULL,NULL,M,1,0,0,347258,347258,NULL,NULL,NULL,1,0,1
626,6991,90,Credit Union,NULL,NULL,99999999,FN,NULL,NULL,M,1,1,1,347701,747063,NULL,NULL,804720,1,0,1
627,9998,15,Test Student Loans Company,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,348261,357812,NULL,NULL,357812,1,0,1
628,9998,31,Test Honours Student Loans,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,348261,357812,NULL,NULL,357812,1,0,1
629,9998,32,Test Finance for Higher Education,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,348261,357812,NULL,NULL,357812,1,0,1
630,6199,19,Student Loans Company,628,"Student Loans Company         ",NULL,NULL,NULL,NULL,M,1,0,0,351265,389360,NULL,NULL,NULL,1,0,1
631,4238,01,Carcraft,313,"ALL IN ONE FINANCE LTD        ",NULL,NULL,NULL,NULL,M,1,0,0,351305,351305,NULL,NULL,NULL,1,0,1
632,8069,56,GE Money IGroup,NULL,NULL,23480100,MS,NULL,NULL,M,1,0,0,351381,351381,NULL,NULL,NULL,1,0,1
633,8070,10,GE Money FN First Charge,NULL,NULL,11242887,MS,NULL,NULL,M,1,0,0,351388,351388,NULL,NULL,NULL,1,0,1
634,9113,02,Legatio CM Dummy Portfolio,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,351810,351810,NULL,NULL,NULL,1,0,1
635,7592,11,Deebank Financial Services,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,352727,352727,NULL,NULL,NULL,1,0,1
636,2159,01,Beverley Building Society,NULL,NULL,99999999,BS,NULL,NULL,M,1,0,1,352732,352732,NULL,NULL,904030,1,0,1
637,5996,91,Payday Lender,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,352823,352823,NULL,NULL,NULL,1,0,1
638,1230,45,Robinson Way-CallMonitor Dummy Portfolio,647,"ROBINSON WAY (DEFAULT DATA)   ",NULL,NULL,NULL,NULL,M,1,0,0,362008,362008,NULL,NULL,NULL,1,0,1
639,1481,10,"Fairfax Solicitors Non Insolvent Accounts         ",020,"FAIRFAX SOLICITORS LTD        ",NULL,NULL,NULL,NULL,M,1,0,0,363898,583776,NULL,NULL,583776,1,0,1
640,5858,01,Paypal,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,373615,373615,NULL,NULL,NULL,1,0,1
641,5519,01,HONOURS STUDENT LOANS,073,"HONOURS STUDENT LOANS         ",NULL,NULL,NULL,NULL,M,1,0,0,374220,389734,NULL,NULL,389456,1,0,1
642,3576,01,Vanquis Bank Limited,180,"VANQUIS                       ",NULL,NULL,NULL,NULL,M,1,0,0,380374,762190,NULL,NULL,762190,1,1,1
643,8016,54,Apex Credit Management CallMonitor Dummy,642,"Apex Credit Management Ltd    ",NULL,NULL,NULL,NULL,M,1,0,0,382581,382581,NULL,NULL,NULL,1,0,1
644,6321,16,Bradford & Bingley-Credit Risk Dummy CM,336,"BRADFORD & BINGLEY MTG        ",NULL,NULL,NULL,NULL,M,1,0,0,383228,383228,NULL,NULL,NULL,1,0,1
645,6321,17,Bradford & Bingley-Credit Risk Dummy CM Internal,336,"BRADFORD & BINGLEY MTG        ",NULL,NULL,NULL,NULL,M,1,0,0,383232,383232,NULL,NULL,383239,1,0,1
646,3576,02,Vanquis-Collections CM Dummy Portfolio,180,"VANQUIS                       ",NULL,NULL,NULL,NULL,M,1,0,0,384186,384186,NULL,NULL,NULL,1,0,1
647,3576,03,Vanquis-Collections Internal CM,180,"VANQUIS                       ",NULL,NULL,NULL,NULL,M,1,0,0,384193,384193,NULL,NULL,NULL,1,0,1
648,1613,11,"North Yorkshire Mortgages Limited                 ",527,"North Yorkshire Mt            ",NULL,NULL,NULL,NULL,M,1,0,0,384859,583778,NULL,NULL,583778,1,0,1
649,1696,91,Experto Credite,029,"VIIL/Experto Credite Ltd      ",NULL,NULL,NULL,NULL,M,1,0,0,386919,424927,NULL,NULL,424927,1,0,1
650,4042,96,LINK/Thesis - Student Loan,156,"Link Financial Limited        ",NULL,NULL,NULL,NULL,M,1,0,0,391133,672896,NULL,NULL,NULL,1,0,1
651,3268,01,RBSI defaults,232,"ISLE OF MAN BANK DEFAULTS     ",NULL,NULL,NULL,NULL,M,1,0,0,395825,766293,NULL,NULL,NULL,1,0,1
652,3267,01,RBSI defaults,133,"RBS OFFSHORE DEFAULTS         ",NULL,NULL,NULL,NULL,M,1,0,0,395850,766292,NULL,NULL,NULL,1,0,1
653,5281,90,MMF (UK) Limited,617,"MMF                           ",NULL,NULL,NULL,NULL,M,1,0,0,395857,395857,NULL,NULL,NULL,1,0,1
654,3260,02,RBS - Dummy Portfolio for CallMonitor,999,"Dummy Portfolio               ",NULL,NULL,NULL,NULL,M,1,0,0,397991,397991,NULL,NULL,NULL,1,0,1
655,4932,17,"E-Credit Plus Ltd                                 ",NULL,NULL,99999999,RT,NULL,NULL,M,1,0,0,405458,825437,NULL,NULL,825437,1,0,1
656,9247,45,Paragon Personal Finance Portfolio,059,"UNIVERSAL CREDIT              ",NULL,NULL,NULL,NULL,M,1,0,0,405708,975032,NULL,NULL,975032,1,0,1
657,1508,02,Mackenzie Hall-Dummy CM External,NULL,NULL,15831173,DC,NULL,NULL,M,1,0,0,411865,411865,NULL,NULL,NULL,1,0,1
658,1508,03,Mackenzie Hall-Dummy CM Internal,NULL,NULL,15831173,DC,NULL,NULL,M,1,0,0,411877,411877,NULL,NULL,NULL,1,0,1
659,4673,02,Citi Group Dummy CM Portfolio External,298,"EGG                           ",NULL,NULL,NULL,NULL,M,1,0,0,432815,432815,NULL,NULL,NULL,1,0,1
660,4673,03,Citi Group Dummy CM Portfolio Internal,298,"EGG                           ",NULL,NULL,NULL,NULL,M,1,0,0,432817,432817,NULL,NULL,NULL,1,0,1
661,1645,22,Moorcroft Collections Dummy CM Portfolio,166,"MOORCROFT DEBT RECOVERY       ",NULL,NULL,NULL,NULL,M,1,0,0,433921,433921,NULL,NULL,NULL,1,0,1
662,3918,11,"Virgin Money Plc                                  ",120,"NORTHERN ROCK PLC - MTGES     ",NULL,NULL,NULL,NULL,M,1,0,0,438002,1036565,NULL,NULL,1036565,1,0,1
663,9248,99,Paragon Secured Finance (PSF),297,Paragon Personal Finance (SEC),NULL,NULL,NULL,NULL,M,1,0,0,441845,441845,NULL,NULL,NULL,1,0,1
664,1319,19,1st Stop Financial Services,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,441918,527730,NULL,NULL,NULL,1,0,1
665,1290,01,Zinc Group-CM Dummy Portfolio-Internal,437,"Aktiv Kapital                 ",NULL,NULL,NULL,NULL,M,1,0,0,443688,443688,NULL,NULL,NULL,1,0,1
666,1290,02,Zinc Group-CM Dummy Portfolio-External,437,"Aktiv Kapital                 ",NULL,NULL,NULL,NULL,M,1,0,0,443689,443695,NULL,NULL,443695,1,0,1
667,5159,20,Bank of Ireland - Credit Cards,489,"Bank of Ireland               ",NULL,NULL,NULL,NULL,M,1,0,0,452285,452285,NULL,NULL,458709,1,0,1
668,3261,06,RBS_Test_Live,374,"UBN PERSONAL LOANS            ",NULL,NULL,NULL,NULL,M,1,0,1,459957,459957,NULL,NULL,904033,1,0,1
669,5699,21,Chrysalis Medical Finance,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,464584,464584,NULL,NULL,NULL,1,0,1
670,7366,11,EMEX HOME FUNDING LTD,108,"Cheshire Bldg Soc             ",NULL,NULL,NULL,NULL,M,1,0,1,464613,466046,NULL,NULL,808617,1,0,1
671,9999,71,Bank of Scotland Group Mortgages,099,"BANK OF SCOTLAND              ",NULL,NULL,NULL,NULL,M,1,0,0,-1,-1,NULL,NULL,NULL,1,0,1
672,4042,01,Link Financial - CM Dummy Portfolio,999,Link Financial Dummy Portfolio,NULL,NULL,NULL,NULL,M,1,0,0,467171,467171,NULL,NULL,NULL,1,0,1
673,6821,77,"Black Horse Dealer Finance                        ",214,"IMF/HBOS/INCHCAPE             ",NULL,NULL,NULL,NULL,M,1,0,0,472349,533012,NULL,NULL,533012,1,0,1
674,2713,39,Intelligent Finance – Current Accounts,115,"IF CURRENT ACCOUNTS           ",NULL,NULL,NULL,NULL,M,1,0,0,490769,490769,NULL,NULL,NULL,1,0,1
675,8912,56,St James Place Bank – Current Accounts,141,"SJPB CURRENT ACCOUNTS         ",NULL,NULL,NULL,NULL,M,1,0,0,490794,490794,NULL,NULL,NULL,1,0,1
676,2337,01,i Talk,NULL,NULL,99999999,CS,NULL,NULL,M,1,0,0,491950,509438,NULL,NULL,509438,1,0,1
677,7327,02,BCW DUMMY CM PORTFOLIO,999,"BCW Group                     ",NULL,NULL,NULL,NULL,M,1,0,0,494336,494336,NULL,NULL,NULL,1,0,1
678,2688,10,MiniCredit,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,494367,494367,NULL,NULL,NULL,1,0,1
679,6477,10,"Short Term Finance Ltd ",616,"Short Term Finance Ltd - HC   ",NULL,NULL,NULL,NULL,M,1,0,0,497237,497237,NULL,NULL,NULL,1,0,1
680,6531,10,Speed-E-Loans.com,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,1,498617,1200472,NULL,NULL,1200472,1,0,1
681,6083,10,Graf Mortgage,NULL,NULL,99999999,MS,NULL,NULL,M,1,0,1,501822,501822,NULL,NULL,657733,1,0,1
682,1720,01,AIB Group (UK) p.l.c.,200,"AIB GROUP (UK) P.L.C. C/CARDS ",NULL,NULL,NULL,NULL,M,1,0,0,503006,503006,NULL,NULL,NULL,1,0,1
683,1612,03,North Yorkshire Mortgages Ltd (HML),463,"North Yorkshire Mt            ",NULL,NULL,NULL,NULL,M,1,0,0,504756,504756,NULL,NULL,NULL,1,0,1
684,9812,97,Toothfairy Finance,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,510754,698238,NULL,NULL,NULL,1,0,1
685,6548,10,Thorne Credit Union Limited,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,522463,522463,NULL,NULL,NULL,1,0,1
686,2793,11,First Lending ltd,287,"First Lending Limited         ",NULL,NULL,NULL,NULL,M,1,0,1,524205,524205,NULL,NULL,904035,1,0,1
687,8064,22,Hillesden 2000,012,"Direct Legal & Collections    ",NULL,NULL,NULL,NULL,M,1,0,0,525857,525857,NULL,NULL,NULL,1,0,1
688,5193,81,Barclaycard Orange,190,BARCLAYCARD ORANGE PARTNERSHIP,NULL,NULL,NULL,NULL,M,1,0,0,530908,530908,NULL,NULL,NULL,1,1,1
689,7971,77,Maxcroft Securities Ltd,NULL,NULL,00000000,FN,NULL,NULL,M,1,0,0,542546,799979,NULL,NULL,799979,1,0,1
690,2296,51,"Skyline Direct                                    ",999,"Skyline Direct                ",NULL,NULL,NULL,NULL,M,1,0,0,542611,766725,NULL,NULL,766725,1,0,1
691,8097,45,IND 4445,010,"IND Ltd Portfolio number 4445 ",NULL,NULL,NULL,NULL,M,1,0,1,543222,1005253,NULL,NULL,1005253,1,0,1
692,8097,46,IND 4446,010,"IND Ltd Portfolio number 4446 ",NULL,NULL,NULL,NULL,M,1,0,1,543939,1005255,NULL,NULL,1005255,1,0,1
693,1340,11,Allied International Credit - Phoenix,363,PHOENIX RECOVERIES(UK) TRIUMPH,NULL,NULL,NULL,NULL,M,1,0,1,544016,544016,NULL,NULL,949246,1,0,1
694,4073,48,"PCO Holdco Sarl c/o The Insolvency Exchange       ",348,"PCO HOLDCO S.A.R.L.           ",NULL,NULL,NULL,NULL,M,1,0,0,544026,1143725,NULL,NULL,1143725,1,0,1
695,3261,07,RBS_CM_DummyTestNewRefresh,374,"UBN PERSONAL LOANS            ",NULL,NULL,NULL,NULL,M,1,0,0,546175,546175,NULL,NULL,NULL,1,0,1
696,5278,26,1st Credit Dummy CM Portfolio,409,"1st Credit PLC                ",NULL,NULL,NULL,NULL,M,1,0,0,549339,549339,NULL,NULL,NULL,1,0,1
697,3261,08,RBS_CM_DummyTestNewRefresh_2,374,"UBN PERSONAL LOANS            ",NULL,NULL,NULL,NULL,M,1,0,0,552788,552788,NULL,NULL,NULL,1,0,1
698,6641,01,Bee Family Finance,041,"Bee Family Finance            ",NULL,NULL,NULL,NULL,M,1,0,0,562365,562365,NULL,NULL,NULL,1,0,1
699,4238,20,Icent/Nostrrom,999,"Call Credit (SHARE)           ",NULL,NULL,NULL,NULL,M,1,0,0,562378,799989,NULL,NULL,799989,1,0,1
700,4238,30,Creation,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,562393,607628,NULL,NULL,NULL,1,0,1
701,3261,09,RBS_Dummy_CM_Collections,374,"UBN PERSONAL LOANS            ",NULL,NULL,NULL,NULL,M,1,0,0,562437,562437,NULL,NULL,NULL,1,0,1
702,5116,57,Bank of America-CM Trial Dummy Portfolio,447,"MBNA                          ",NULL,NULL,NULL,NULL,M,1,0,0,569305,569305,NULL,NULL,NULL,1,0,1
703,9391,01,The Car Finance Company,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,574142,574142,NULL,NULL,NULL,1,0,1
704,2781,41,First Cheshire Finance Solution Ltd,287,"OYSTER BAY SYSTEMS            ",NULL,NULL,NULL,NULL,M,1,0,1,574162,574162,NULL,NULL,787605,1,0,1
705,2899,10,"Estone Personal Credit                            ",999,"Estone Personal Credit        ",NULL,NULL,NULL,NULL,M,1,0,0,574181,577800,NULL,NULL,577800,1,0,1
706,6009,39,Yes-Secure.Com,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,574205,706182,NULL,NULL,706182,1,0,1
707,8162,01,"Scottish Insolvency (AIB)                         ",NULL,"ACCOUNTANT IN BANKRUPTCY      ",NULL,NULL,NULL,NULL," ",0,0,0,-1,-1,NULL,NULL,-1,1,0,1
708,4033,04,Searches Group - Dummy CM Portfolio,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,584299,584299,NULL,NULL,NULL,1,0,1
709,7114,78,Equidebt Ltd CallMonitor Dummy,411,"Equidebt Ltd                  ",NULL,NULL,NULL,NULL,M,1,0,0,592483,592483,NULL,NULL,NULL,1,0,1
710,4918,09,Cabot Financial (UK) Ltd - CallMonitor Dummy,338,"Cabot Financial (Europe) Ltd  ",NULL,NULL,NULL,NULL,M,1,0,0,592579,592579,NULL,NULL,NULL,1,0,1
711,2017,01,Porsche Financial Services GB Ltd,264,"PORSCHE                       ",NULL,NULL,NULL,NULL,M,1,0,0,594185,594185,NULL,NULL,NULL,1,0,1
712,5225,01,Clydesdale Bank - Defaults,080,"NAG - CB LOANS + CURRENT A/C  ",NULL,NULL,NULL,NULL,M,1,0,0,594252,599125,NULL,NULL,599125,1,0,1
713,2917,50,Yorkshire Bank - Defaults,034,"NAG - YB LOANS + CURRENT A/C  ",NULL,NULL,NULL,NULL,M,1,0,0,594283,599125,NULL,NULL,599125,1,0,1
714,1417,60,Clydesdale Bank Mortgages,545,"NAG - CB - MORTGAGES          ",NULL,NULL,NULL,NULL,M,1,0,0,594287,599125,NULL,NULL,599125,1,0,1
715,2007,70,Yorkshire Bank Mortgages,542,"NAG - YB - MORTGAGES          ",NULL,NULL,NULL,NULL,M,1,0,0,594289,599125,NULL,NULL,599125,1,0,1
716,4335,10,Clydesdale Bank Current Account Mortgages,544,"NAG - CB - C/A + C/A MORT     ",NULL,NULL,NULL,NULL,M,1,0,0,594293,599125,NULL,NULL,599125,1,0,1
717,6157,20,Yorkshire Bank Current Account Mortgages,543,"NAG - YB - C/A + C/A MORT     ",NULL,NULL,NULL,NULL,M,1,0,0,594297,599125,NULL,NULL,599125,1,0,1
718,7033,80,Clydesdale Bank Personal Loans,301,"CB ALS - Personal Loans       ",NULL,NULL,NULL,NULL,M,1,0,0,594303,596895,NULL,NULL,596895,1,0,1
719,5098,90,Yorkshire Bank Personal Loans No.2,319,"YB ALS - Personal Loans       ",NULL,NULL,NULL,NULL,M,1,0,0,594308,596897,NULL,NULL,596897,1,0,1
720,7911,40,NAG Credit Cards,112,"NAG CREDIT CARDS              ",NULL,NULL,NULL,NULL,M,1,0,0,594312,913896,NULL,NULL,913896,1,1,1
721,8270,28,Capital Bank plc - Loans (2),377,"Capital Bank plc              ",NULL,NULL,NULL,NULL,M,1,0,0,607921,607921,NULL,NULL,NULL,1,0,1
722,8071,39,GE Money Home Finance - 1sts,NULL,NULL,36680002,MS,NULL,NULL,M,1,0,0,607928,853166,NULL,NULL,NULL,1,0,1
723,9211,92,Retail Money Market,NULL,NULL,99999999,CB,NULL,NULL,M,1,0,0,607964,607964,NULL,NULL,NULL,1,0,1
724,3133,02,Weightmans LLP,282,"WEIGHTMANS - PHOENIX - EX HFC ",NULL,NULL,NULL,NULL,M,1,0,1,607969,607969,NULL,NULL,607989,1,0,1
725,4878,32,Opus Mastercard,350,"OPUS MASTERCARD               ",NULL,NULL,NULL,NULL,M,1,0,0,608367,624536,NULL,NULL,NULL,1,0,1
726,5349,11,Specialist Motor Finance Limited,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,1,608386,608386,NULL,NULL,948955,1,0,1
727,3134,01,Weightmans LLP,282,"WEIGHTMANS - PHOENIX - EX HFC ",NULL,NULL,NULL,NULL,M,1,0,1,608503,952430,NULL,NULL,952430,1,0,1
728,1177,11,GRO Deceased Data,NULL,"GENERAL REGISTRY OFFICE       ",NULL,GO,NULL,NULL," ",0,0,0,-1,-1,NULL,NULL,-1,1,0,1
729,7710,88,AA Finance,999,"AA Finance                    ",NULL,NULL,NULL,NULL,M,1,0,0,622255,622255,NULL,NULL,NULL,1,0,1
730,8141,42,Dean House T/A First Home Finance,287,"OYSTER BAY SYSTEMS            ",NULL,NULL,NULL,NULL,M,1,0,0,622258,622258,NULL,NULL,NULL,1,0,1
731,6662,10,Speedydosh,101,"SpeedyDosh                    ",NULL,NULL,NULL,NULL,M,1,0,0,622283,716054,NULL,NULL,NULL,1,0,1
732,4618,20,Gresham,NULL,NULL,99999999,IN,NULL,NULL,M,1,0,0,626328,980114,NULL,NULL,NULL,1,0,1
735,8888,01,HMRC - CM Dummy Portfolio,000,"HMRC                          ",NULL,NULL,NULL,NULL,M,1,0,0,633810,633810,NULL,NULL,NULL,1,0,1
736,6815,01,LTSB - CM Dummy Portfolio,000,"LTSB                          ",NULL,NULL,NULL,NULL,M,1,0,0,637257,637257,NULL,NULL,NULL,1,0,1
737,7944,01,Active Securities Ltd,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,645438,645438,NULL,NULL,NULL,1,0,1
738,5707,01,"First Dorset CU ",NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,645443,645443,NULL,NULL,NULL,1,0,1
739,2622,10,Welcome Finance (HOME CREDIT),333,"Welcome Finance (Home Credit) ",NULL,NULL,NULL,NULL,M,1,0,0,665736,665736,NULL,NULL,NULL,1,0,1
740,6244,10,Conister Bank,NULL,NULL,55990004,FS,NULL,NULL,M,1,0,0,665738,665738,NULL,NULL,NULL,1,0,1
741,2691,22,iAdvance,626,"APS Ltd - cashplus            ",NULL,NULL,NULL,NULL,M,1,0,1,669347,1097993,NULL,NULL,1097993,1,0,1
742,2691,11,"Advanced Payment Solutions                        ",626,"APS Ltd - cashplus            ",NULL,NULL,NULL,NULL,M,1,0,0,669357,1098000,NULL,NULL,1098000,1,0,1
743,3270,25,Guernsey Mortgages,999,"SKIPTONINT                    ",NULL,NULL,NULL,NULL,M,1,0,0,669367,669367,NULL,NULL,NULL,1,0,1
744,3270,35,Jersey Mortgages,999,"SKIPTONINT                    ",NULL,NULL,NULL,NULL,M,1,0,0,669373,669373,NULL,NULL,NULL,1,0,1
745,7007,67,Metro Bank,NULL,NULL,99999999,BK,NULL,NULL,M,1,0,0,674549,674549,NULL,NULL,NULL,1,0,1
746,1737,13,MEM Consumer Finance,161,"MEM Consumer Finance - Payday ",NULL,NULL,NULL,NULL,M,1,0,0,674595,674595,NULL,NULL,NULL,1,0,1
747,3262,34,Tesco Bank Loans,234,"Tesco Bank                    ",NULL,NULL,NULL,NULL,M,1,0,1,701638,701638,NULL,NULL,797335,1,0,1
748,6737,77,S&U,637,"S&U Plc                       ",NULL,NULL,NULL,NULL,M,1,0,0,706063,706063,NULL,NULL,NULL,1,0,1
749,6795,24,Chelsea Building Society,NULL,NULL,24956876,BS,NULL,NULL,M,1,0,0,706207,706207,NULL,NULL,NULL,1,0,1
750,2449,01,Dunfermline Building Society,418,"DUNFERMLINE BUILDING SOCIETY  ",NULL,NULL,NULL,NULL,M,1,0,0,713928,713928,NULL,NULL,NULL,1,0,1
751,2922,01,Barclays Partner Finance,056,"CLYDESDALE FINANCIAL SERVICES ",NULL,NULL,NULL,NULL,M,1,0,0,716156,716156,NULL,NULL,728769,1,0,1
752,5231,71,TTI SPC,523,"TTI SPC                       ",NULL,NULL,NULL,NULL,M,1,0,0,730405,730405,NULL,NULL,NULL,1,0,1
753,8741,10,"Marlin Financial Services Ltd CM Dummy            ",NULL,NULL,53180018,DC,NULL,NULL,M,1,0,0,731985,731995,NULL,NULL,731995,1,0,1
754,5972,19,Moorgate Loan Servicing Ltd,491,"Moorgate Loan Servicing       ",NULL,NULL,NULL,NULL,M,1,0,1,749557,749557,NULL,NULL,819858,1,0,1
755,1471,64,Max Recovery / MBNA,309,"EVERSHEDS                     ",NULL,NULL,NULL,NULL,M,1,0,0,751353,751353,NULL,NULL,NULL,1,0,1
756,5541,16,"PCO Holdco Sarl c/o DWF LLP                       ",NULL,NULL,99999999,DC,NULL,NULL,M,1,0,0,752820,1143750,NULL,NULL,1143750,1,0,1
757,3939,69,Pocket Money,NULL,NULL,99999999,BF,NULL,NULL,M,1,1,1,752831,805964,NULL,NULL,815647,1,0,1
758,6181,06,ScottishPower Energy Retail Ltd,257,"Scottish Power                ",NULL,NULL,NULL,NULL,M,1,0,0,752838,752838,NULL,NULL,NULL,1,0,1
759,5312,46,Pounds to Pocket,NULL,NULL,51693102,FS,NULL,NULL,M,1,0,0,752842,752842,NULL,NULL,NULL,1,0,1
760,1492,11,MWM (DB) Limited,020,"FAIRFAX SOLICITORS LTD        ",NULL,NULL,NULL,NULL,M,1,0,0,757113,757113,NULL,NULL,NULL,1,0,1
761,3267,21,RBSI Loans,216,"RBSI LOANS                    ",NULL,NULL,NULL,NULL,M,1,1,1,757116,759839,NULL,NULL,791471,1,0,1
762,3267,11,RBSI Current Accounts,624,"RBSI Current Accounts         ",NULL,NULL,NULL,NULL,M,1,1,1,757119,759838,NULL,NULL,791467,1,0,1
763,3268,11,IOMB Current Accounts,376,"IOMB Current Accounts         ",NULL,NULL,NULL,NULL,M,1,1,1,757122,767285,NULL,NULL,791472,1,0,1
764,3187,11,Ocean Money,318,"Ocean Money Limited           ",NULL,NULL,NULL,NULL,M,1,0,1,763233,1087346,NULL,NULL,1087346,1,0,1
765,3268,21,IOMB Loans,646,"IOMB LOANS                    ",NULL,NULL,NULL,NULL,M,1,1,1,763239,767286,NULL,NULL,791475,1,0,1
766,4061,47,BRITISH GAS - GAS,405,"BRITISH GAS - GAS             ",NULL,NULL,NULL,NULL,M,1,0,0,763252,801648,NULL,NULL,NULL,1,0,1
767,4059,63,BRITISH GAS - ELECTRIC,069,"BRITISH GAS - ELECTRICITY     ",NULL,NULL,NULL,NULL,M,1,0,0,763263,801647,NULL,NULL,NULL,1,0,1
768,2024,64,Aldermore Bank,220,"Aldermore                     ",NULL,NULL,NULL,NULL,M,1,0,0,763276,763276,NULL,NULL,NULL,1,0,1
769,9191,19,Compton Finance,999,"Compton Finance               ",NULL,NULL,NULL,NULL,M,1,0,0,763295,763295,NULL,NULL,NULL,1,0,1
770,3271,11,RBSI Current Accounts,624,"RBSI Current Accounts         ",NULL,NULL,NULL,NULL,M,1,0,0,771792,806685,NULL,NULL,NULL,1,0,1
771,3272,21,RBSI Loans,216,"RBSI LOANS                    ",NULL,NULL,NULL,NULL,M,1,0,0,771828,807599,NULL,NULL,NULL,1,0,1
772,3273,11,"Isle of Man Bank Current Accounts                 ",376,"IOMB Current Accounts         ",NULL,NULL,NULL,NULL,M,1,0,0,771835,825433,NULL,NULL,825433,1,0,1
773,3274,21,"Isle of Man Bank Loans                            ",646,"IOMB LOANS                    ",NULL,NULL,NULL,NULL,M,1,0,0,771842,825435,NULL,NULL,825435,1,0,1
774,6761,71,Britannica Recoveries S.A.R.L - Arrow,667,"Britannica Recoveries - Arrow ",NULL,NULL,NULL,NULL,M,1,0,0,771852,771852,NULL,NULL,NULL,1,0,1
775,3995,01,Valour Loans,340,"Valour Finance                ",NULL,NULL,NULL,NULL,M,1,0,0,773335,773335,NULL,NULL,NULL,1,0,1
776,1785,16,Capquest Dummy CM Portfolio,466,"CAPQUEST                      ",NULL,NULL,NULL,NULL,M,1,0,0,776592,776592,NULL,NULL,NULL,1,0,1
777,3211,71,Evolution Bank LTD,999,"Evolution Banking             ",NULL,NULL,NULL,NULL,M,1,0,0,785492,1137970,NULL,NULL,1137970,1,0,1
778,9545,01,ScotCall Dummy CM Portfolio,614,"ScotCall Bought - Mail Order  ",NULL,NULL,NULL,NULL,M,1,0,0,794864,794864,NULL,NULL,NULL,1,0,1
779,1785,69,Capquest Investment Ltd (non defaults),326,"CAPQUEST                      ",NULL,NULL,NULL,NULL,M,1,0,0,795047,798895,NULL,NULL,798895,1,0,1
780,7839,11,Target Group - Link Loans,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,798262,798262,NULL,NULL,NULL,1,0,1
781,5972,33,Idem Capital Securities Ltd (Picture),686,"Idem Capital (Picture)        ",NULL,NULL,NULL,NULL,M,1,0,1,802716,804532,NULL,NULL,819961,1,0,1
